,Tournois,Player 1,Player 2,Score,Odds Player 1,Odds Player 2,Rank Player 1,Rank Player 2
16304,Futures 2023,Rolland,Gauthier,2,1.03,8.75,,
16305,Futures 2023,Pecak,Veikkolainen,2,2.73,1.36,,
16306,Futures 2023,Simonsson,Prinoth,2,1.34,2.85,,
16307,Futures 2023,Bolot,Onofrei,2,1.11,4.92,,
16308,Futures 2023,Chaiyarin,Naveen,2,1.05,7.25,,
16309,Futures 2023,Kim,Kim,2,4.73,1.13,,
16310,Futures 2023,Lee,Heck,2,1.21,3.78,,
16311,Futures 2023,Kim,Yoon,2,1.43,2.58,,
16312,Futures 2023,Kim,Kim,2,1.19,3.84,,
16313,Futures 2023,Herrmann,Kostka,2,2.67,1.38,,
16314,Futures 2023,Van,Ryan,2,1.63,2.07,,
16315,Futures 2023,Congcar,De,2,1.83,1.83,,
16316,Futures 2023,Lee,Kang,2,1.16,4.50,,
16317,Futures 2023,Kremenchutskyi,Sardo,2,1.34,2.85,,
16318,Futures 2023,Lane,Maguire,1,1.09,5.58,,
16319,Futures 2023,Katic,Theilgaard,2,3.63,1.21,,
16320,Futures 2023,Minasyan,Poulsen,2,2.20,1.56,,
16321,Futures 2023,Sornlaksup,Prasad,2,1.11,4.92,,
16322,Futures 2023,Donnet,Altamirano,2,1.54,2.24,,
16323,Futures 2023,Bayldon,Malawer,2,1.01,10.50,,
16324,Futures 2023,Zund,Rojas,2,1.29,3.10,,
16325,Futures 2023,Sim,Ha,2,1.67,2.03,,
16326,Futures 2023,Munoz,Abell,2,1.52,2.30,,
16327,Futures 2023,Piombo,Lefebure,2,1.04,7.75,,
16328,Futures 2023,Na,Shim,2,1.09,5.58,,
16329,Futures 2023,Hyun,Kim,2,1.21,3.77,,
16330,Futures 2023,Javia,Nithithananont,2,1.23,3.50,,
16331,Futures 2023,Han,Nasyrov,2,1.04,8.00,,
16332,Futures 2023,Lee,Kim,2,1.05,7.00,,
16333,Futures 2023,Isarow,Komopisut,2,1.09,5.75,,
16334,Futures 2023,Kim,Heaney-Secord,2,1.09,5.58,,
16335,Futures 2023,Hwang,Lee,2,1.42,2.55,,
16336,Futures 2023,Lee,Najam,2,1.06,6.42,,
16337,Futures 2023,Oh,Han,2,1.82,1.81,,
16338,Futures 2023,Kang,Yu,2,1.39,2.72,,
16339,Futures 2023,Kim,Kim,2,1.21,3.70,,
16340,Futures 2023,Jin,Lee,2,1.82,1.82,,
16341,Futures 2023,Tajima,Jeon,2,1.04,7.75,,
16342,Futures 2023,Taguchi,Khantiweerawat,2,1.02,8.75,,
16343,Futures 2023,Phunsawat,Bhangdia,2,2.20,1.58,,
16344,Futures 2023,Srirat,Vu,2,3.40,1.24,,
16345,Futures 2023,Savelev,Chanbubpha,2,1.13,4.80,,
16346,Futures 2023,Son,Agostinetto,2,1.06,7.00,,
16347,Futures 2023,Park,Baldwin,2,1.15,4.35,,
16348,Futures 2023,Chu,Flaherty,2,1.05,7.50,,
16349,Futures 2023,Lee,Ann,2,3.90,1.19,,
16350,Futures 2023,Charoenphon,Ohmarak,2,1.01,9.50,,
16351,Futures 2023,Wattanakul,Auytayakul,2,5.00,1.11,,
16352,Futures 2023,Sootinun-Opart,Timangkul,2,1.31,3.05,,
16353,Hertogenbosch,Berankis,Hijikata,2,2.22,1.63,129.0,213.0
16354,Hertogenbosch,Goffin,De,2,1.31,3.34,62.0,
16355,Hertogenbosch,Mpetshi,Leshem,2,1.38,2.91,,359.0
16356,Hertogenbosch,Fils,Herbert,2,1.43,2.74,44.0,
16357,Lyon challenger,Janvier,Prihodko,2,1.41,2.73,354.0,
16358,Lyon challenger,Vanshelboim,Martinez,2,1.41,2.84,,146.0
16359,Lyon challenger,Bourgue,Gea,2,1.47,2.53,277.0,
16360,Lyon challenger,Tabur,Malige,2,1.08,9.41,370.0,
16361,Lyon challenger,Hemery,Huertas,2,1.31,3.22,292.0,
16362,Lyon challenger,Paris,Sanchez,2,6.26,1.26,,
16363,Lyon challenger,Domingues,Jorda,2,1.88,1.83,418.0,
16364,Lyon challenger,Novak,Gutierrez,2,1.26,5.45,144.0,
16365,Lyon challenger,Marie,Cornut,2,1.66,2.12,,
16366,Lyon challenger,Kravchenko,Topo,2,4.48,1.16,,280.0
16367,Lyon challenger,Guinard,Lama,2,1.41,2.73,394.0,423.0
16368,Nottingham challenger,Shelbayh,Broom,2,1.48,2.48,231.0,428.0
16369,Nottingham challenger,De,Saville,2,2.12,1.65,,364.0
16370,Nottingham challenger,Lokoli,Whitehouse,2,2.11,1.66,186.0,
16371,Nottingham challenger,Michelsen,Wendelken,2,1.57,2.29,227.0,
16372,Nottingham challenger,Mochizuki,Ayeni,2,1.28,3.40,248.0,
16373,Nottingham challenger,Shang,Harris,2,1.74,1.99,153.0,103.0
16374,Nottingham challenger,Shang,Harris,2,1.74,1.99,153.0,387.0
16375,Nottingham challenger,Cazaux,Samuel,2,1.62,2.16,190.0,
16376,Nottingham challenger,Cox,Mejia,2,1.41,2.74,379.0,348.0
16377,Nottingham challenger,Parker,Rincon,2,1.97,1.75,,391.0
16378,Nottingham challenger,Svajda,Monday,2,1.48,2.49,224.0,
16379,Nottingham challenger,Tu,McCabe,2,2.02,1.71,332.0,
16380,Nottingham challenger,Noguchi,Hussey,2,1.67,2.10,406.0,
16381,Palmas del Mar challenger,Kirchheimer,Brymer,2,1.42,2.68,419.0,
16382,Palmas del Mar challenger,Copil,Evans,1,1.27,6.39,264.0,68.0
16383,Palmas del Mar challenger,Zheng,Ponwith,2,1.79,1.96,,
16384,Palmas del Mar challenger,Sinclair,Wiersholm,2,1.14,4.97,431.0,
16385,Palmas del Mar challenger,Uesugi,Puttergill,2,1.62,2.18,,
16386,Palmas del Mar challenger,Rybakov,Perez,2,1.56,2.28,293.0,
16387,Palmas del Mar challenger,Heide,Nam,2,2.10,1.67,,
16388,Palmas del Mar challenger,Hallquist,Alves,1,4.45,1.18,,393.0
16389,Palmas del Mar challenger,Zhu,McCormick,2,1.46,2.54,361.0,
16390,Palmas del Mar challenger,Chappell,Boyer,2,2.29,1.56,385.0,
16391,Perugia challenger,Napolitano,Bertola,2,1.30,3.25,,383.0
16392,Perugia challenger,Roca,Tabacco,2,1.52,2.36,,
16393,Perugia challenger,Lopez,Lavoratori,2,1.07,11.52,172.0,
16394,Perugia challenger,Olivo,Strombachs,2,1.45,2.59,298.0,
16395,Perugia challenger,Weis,Oradini,2,1.59,2.23,338.0,411.0
16396,Perugia challenger,Forti,Bobrov,2,1.42,3.40,,
16397,Perugia challenger,Arnaboldi,Marti,2,1.99,1.73,343.0,
16398,Perugia challenger,Arnaboldi,Marti,2,1.99,1.73,432.0,
16399,Perugia challenger,Popko,Weber,2,1.17,4.46,317.0,
16400,Perugia challenger,Travaglia,de,2,1.16,4.66,228.0,
16401,Perugia challenger,Martineau,Rottoli,2,1.51,2.41,371.0,
16402,Perugia challenger,Serdarusic,Villanueva,2,1.15,4.74,296.0,425.0
16403,Perugia challenger,Fatic,Genovese,2,1.37,7.35,269.0,
16404,Stuttgart,Watanuki,Hassan,2,1.26,3.74,96.0,270.0
16405,Stuttgart,Gojo,Bellier,2,1.41,2.79,115.0,304.0
16406,Stuttgart,Fucsovics,Celikbilek,2,1.15,5.14,53.0,290.0
16407,Stuttgart,Eubanks,Albot,2,1.78,2.00,86.0,138.0
16408,Stuttgart,Watanuki,Lopez,2,1.32,3.37,96.0,172.0
16409,Stuttgart,Gasquet,Eubanks,2,1.83,1.99,75.0,86.0
16410,Stuttgart,Sonego,Berrettini,2,2.42,1.57,29.0,28.0
16411,Stuttgart,Musetti,Gojo,2,1.71,2.15,27.0,115.0
16412,Stuttgart,Lehecka,Giron,2,2.34,1.61,43.0,60.0
16413,Hertogenbosch,Hijikata,Brouwer,2,1.79,2.03,213.0,221.0
16414,Hertogenbosch,Raonic,Kecmanovic,2,2.49,1.54,,64.0
16415,Hertogenbosch,Humbert,Kubler,2,1.54,2.48,40.0,91.0
16416,Hertogenbosch,Huesler,Cressy,2,2.81,1.44,,105.0
16417,Nottingham challenger,Shimabukuro,Kovacevic,2,2.45,1.51,180.0,166.0
16418,Perugia challenger,Ramos-Vinolas,Gaio,2,1.45,2.63,,268.0
16419,Perugia challenger,Gigante,Giannessi,1,1.71,2.07,262.0,209.0
16420,Perugia challenger,Muller,Darderi,2,1.62,2.21,128.0,303.0
16421,Perugia challenger,Brancaccio,Ionel,2,2.18,1.63,309.0,
16422,Perugia challenger,Martin,Giustino,2,1.82,1.91,,294.0
16423,Bratislava 2 challenger,Mensik,Shevchenko,2,2.48,1.51,139.0,83.0
16424,Bratislava 2 challenger,Barrios,Klein,2,2.10,1.70,,170.0
16425,Bratislava 2 challenger,Piros,Nagal,2,1.52,2.41,131.0,203.0
16426,Bratislava 2 challenger,Verdasco,Ilkel,2,2.26,1.59,181.0,198.0
16427,Lyon challenger,Llamas,Halys,2,2.32,1.57,,69.0
16428,Lyon challenger,Atmane,Skatov,2,2.73,1.42,335.0,189.0
16429,Lyon challenger,Moro,Uchida,1,1.50,2.48,,281.0
16430,Lyon challenger,Ritschard,Mayot,2,1.94,1.80,208.0,239.0
16431,Palmas del Mar challenger,Draxl,Wu,2,3.34,1.30,,51.0
16432,Palmas del Mar challenger,Reis,Yevseyev,2,1.81,2.13,,416.0
16433,Futures 2023,Brumm,Anthrop,2,3.03,1.33,,
16434,UTR Pro Tennis Series 3,Ross,Segura,2,2.70,1.40,,
16435,UTR Pro Tennis Series 3,Noroozian,Semler,2,1.22,3.90,,
16436,UTR Pro Tennis Series 3,Lusovsky,Robinson,2,1.36,2.90,,
16437,Bratislava 2 challenger,Sachko,Karol,2,1.31,5.77,259.0,
16438,Bratislava 2 challenger,Marchenko,Dutra,2,1.48,2.47,273.0,
16439,Bratislava 2 challenger,Safwat,Fonio,2,3.96,1.21,,285.0
16440,Bratislava 2 challenger,Neumayer,Kachmazov,2,1.52,2.37,433.0,399.0
16441,Bratislava 2 challenger,Melzer,Stodder,2,1.60,2.18,245.0,
16442,Bratislava 2 challenger,Kym,Vrbensky,2,1.39,2.77,,
16443,Bratislava 2 challenger,Sachko,Monzon,2,1.11,6.39,259.0,
16444,Bratislava 2 challenger,Fonio,Leite,2,1.13,5.42,285.0,443.0
16445,Bratislava 2 challenger,Marchenko,Rola,2,1.96,1.77,273.0,
16446,Bratislava 2 challenger,Karol,Blanch,2,6.72,1.08,,365.0
16447,Bratislava 2 challenger,Kachmazov,Kopp,2,1.42,2.67,399.0,
16448,Bratislava 2 challenger,Melzer,Krajci,2,1.20,6.98,245.0,
16449,Bratislava 2 challenger,Neumayer,Palovic,2,1.11,5.71,433.0,
16450,Bratislava 2 challenger,Stodder,Karlovskiy,2,1.45,2.98,,297.0
16451,Futures 2023,Gregg,Alvarez,2,1.07,6.00,,374.0
16452,Futures 2023,Maginley,Schiffman,2,1.35,2.70,,
16453,Futures 2023,Seggerman,Ji,2,1.30,3.00,,
16454,Futures 2023,Wood,Thompkins,2,1.22,3.50,,
16455,Futures 2023,Rivera,Vithoontien,2,1.35,2.70,,
16456,Futures 2023,Quan,Watt,2,1.55,2.20,,
16457,Futures 2023,Maksimovic,Ivanov,2,2.85,2.38,,
16458,Futures 2023,Gorokhov,Matsuoka,2,1.16,4.35,,
16459,Futures 2023,Lucero,Kolyachev,2,3.03,1.68,,
16460,Futures 2023,Romano,Golubev,2,6.00,1.10,,
16461,Futures 2023,Luis,Melnic,2,1.80,1.80,,
16462,Futures 2023,Hanzlik,Alapi,2,1.03,7.50,,
16463,Futures 2023,Kotzen,Trhac,2,1.20,3.60,,
16464,Futures 2023,Jones,Kasday,2,1.03,7.50,,
16465,Futures 2023,Claverie,Liokossis,2,1.07,6.00,,
16466,Futures 2023,Strode,Galus,2,1.45,2.40,,
16467,Futures 2023,Hohmann,Mckennon,2,1.60,2.05,,
16468,Futures 2023,Jovic,Tsurtsumia,1,1.02,9.50,,
16469,Futures 2023,Stakusic,Vasilev,2,1.18,4.17,,
16470,Futures 2023,Prat,Sinha,2,2.20,1.55,,
16471,Futures 2023,Yunis,Steveker,2,1.35,2.70,,
16472,Futures 2023,Liaonenka,Teodorovic,2,3.18,1.45,,
16473,Futures 2023,McDaniel,Sklizovic,2,1.03,7.50,,
16474,Futures 2023,Ribero,Vos,2,1.05,6.50,,
16475,Futures 2023,Shick,Bracks,2,1.12,4.60,,
16476,Futures 2023,Kissell,Howard-Tripp,2,1.45,2.40,,
16477,Futures 2023,Nefve,Young,2,1.55,2.20,,
16478,Futures 2023,Fishback,Trkulja,2,1.30,3.00,,
16479,Futures 2023,Heck,Chavez,2,1.15,4.20,,
16480,Futures 2023,Demulling,Sorbo,2,3.10,1.27,,
16481,Futures 2023,Hulme,Bracks,2,1.12,4.60,,
16482,Futures 2023,Summers,Oliver,2,2.20,1.55,,
16483,Futures 2023,Guzauskas,Lapadat,2,1.65,1.95,,
16484,Futures 2023,Krug,Carnevale-Miino,2,1.80,1.80,,
16485,Futures 2023,Rollins,Jacome,2,1.25,3.30,,
16486,Futures 2023,Muamba,Sciglitano,2,1.33,2.80,,
16487,Futures 2023,Verbin,Vojinovic,2,1.40,2.50,,
16488,Futures 2023,Schiessl,Barr,2,2.79,3.57,,
16489,Futures 2023,March,Hollender,2,1.22,3.50,,
16490,Futures 2023,Baroni,Lahjomri,2,1.20,3.60,,
16491,Futures 2023,Alazmeh,Bruna,2,3.30,1.27,,
16492,Futures 2023,Bolot,Rolland,2,3.93,1.19,,
16493,Futures 2023,Carnevalle,Naharro,2,1.33,2.80,,
16494,Futures 2023,Srbljak,Bancila,2,1.41,2.55,,
16495,Futures 2023,Rojas,Faucon,2,1.83,1.84,,
16496,Futures 2023,Vilicich,Nikolic,2,1.13,4.68,,
16497,Futures 2023,Schenekenberg,Mishkin,2,3.08,1.56,,
16498,Futures 2023,Pietri,Zuniga,2,1.04,7.75,,
16499,Futures 2023,Chacon,Gilligan,2,1.20,3.60,,
16500,Futures 2023,Ponchet,De,2,1.15,4.20,,
16501,Futures 2023,Hudd,Manzano,2,1.07,6.00,,
16502,Futures 2023,Padro,Hou,2,2.05,1.60,,
16503,Futures 2023,Marrero,Alekseychuk,2,1.40,2.50,,
16504,Futures 2023,Calzi,Domenech,2,1.12,4.60,,
16505,Futures 2023,Maksymchuk,Hermoso,2,1.15,4.20,,
16506,Futures 2023,Urribarrens,Immler,2,1.70,1.90,,
16507,Futures 2023,Saraiva,Schaefer,2,1.13,4.68,,
16508,Futures 2023,Oliveira,Norton,2,1.40,2.50,382.0,
16509,Futures 2023,Mouilleron,Alami,2,1.17,4.00,,
16510,Futures 2023,De,Shtengelov,2,1.12,4.60,,
16511,Futures 2023,Vatteroni,Garcia,2,1.40,2.57,,
16512,Futures 2023,Torres,Lobanov,1,2.05,1.60,,
16513,Futures 2023,Moret,Andre,2,3.73,1.20,,
16514,Futures 2023,Villalon,Khomich,2,1.62,2.18,,
16515,Futures 2023,Jong,Massara,2,1.60,2.05,,
16516,Futures 2023,Sperle,Villoslada,2,1.66,1.99,,
16517,Futures 2023,Alimli,Trochu,2,2.82,1.35,,
16518,Futures 2023,Misasi,Sanchez,2,1.05,6.50,,
16519,Futures 2023,Peiro,Adnaoui,2,1.20,3.60,,
16520,Futures 2023,Ivanov,Smiej,2,1.25,3.30,,
16521,Futures 2023,Planelles,Piatti,2,1.20,3.60,,
16522,Futures 2023,Piombo,Bouquet,2,4.39,1.28,,
16523,Futures 2023,Gloeckler,Steblaj,2,1.05,6.50,,
16524,Futures 2023,Fondriest,Dimitrijevic,2,1.75,1.85,,
16525,Futures 2023,Jirousek,Kovac,2,1.05,6.50,,
16526,Futures 2023,Malgiaritta,Oster,2,1.35,2.70,,
16527,Futures 2023,Basic,Benedict,2,1.20,3.60,358.0,
16528,Futures 2023,Emesz,Schifris,2,1.30,3.00,,
16529,Futures 2023,Dudun,Tramontin,2,1.75,1.85,,
16530,Futures 2023,Krapivin,Alarcon,2,1.62,2.08,,
16531,Futures 2023,Pieri,Militi,2,1.15,4.20,,
16532,Futures 2023,Pecci,Martinez,2,2.00,1.66,,146.0
16533,Futures 2023,Hess,Filep,2,1.04,7.50,,
16534,Futures 2023,Cadenasso,Martin,2,2.38,1.47,,
16535,Futures 2023,Bondaz,Bonnaud,2,1.42,2.55,,
16536,Futures 2023,Giraldi,Frequelin,2,1.16,4.30,,
16537,Futures 2023,Cosnet,Orlov,2,2.05,1.60,,
16538,Futures 2023,Caldes,Estevez,2,1.50,2.30,,
16539,Futures 2023,Respaut,Roche,2,1.11,5.00,,
16540,Futures 2023,Barreiros,Lehmann,2,1.20,3.60,,
16541,Futures 2023,Oetzbach,Weststrate,2,2.05,1.60,,
16542,Futures 2023,Schlagenhauf,Hornitschek,2,1.60,2.10,,
16543,Futures 2023,Spiridon,El,2,1.40,2.50,,
16544,Futures 2023,Vasser,Krohn,2,1.62,2.08,,
16545,Futures 2023,Pourroy,Tanner,2,1.13,4.80,,
16546,Futures 2023,Grinderslev,Thurner,2,1.08,6.00,,
16547,Futures 2023,Zuniga,Tailleu,2,2.67,1.38,,
16548,Futures 2023,Liu,Dong,2,1.83,1.81,,
16549,Futures 2023,Luis,Lumsden,2,1.60,2.05,,
16550,Futures 2023,Lee,Kim,2,3.67,1.25,,
16551,Futures 2023,Prat,Bird,2,1.50,2.30,,
16552,Futures 2023,Sinha,Rebelo,2,1.20,3.60,,
16553,Futures 2023,Silva,Zucolo,2,1.03,7.50,,
16554,Futures 2023,Gorokhov,Ancedy,2,1.10,5.00,,
16555,Futures 2023,Kudriashov,Winters,2,1.15,4.20,,
16556,Futures 2023,Martinez,Tan,2,1.55,2.20,146.0,
16557,Futures 2023,Melnic,Zhang,2,1.65,1.95,,123.0
16558,Futures 2023,Lobanov,Mao,2,1.45,2.40,,
16559,Futures 2023,Vaitiekunas,Guercio,2,1.27,3.10,,
16560,Futures 2023,Lacides,Friend,2,2.50,1.40,,
16561,Futures 2023,Norton,Politowicz,2,2.50,1.40,,
16562,Futures 2023,Boyd,Alujas,2,1.05,6.50,,
16563,Futures 2023,Torres,Rsovac,2,1.33,2.80,,
16564,Futures 2023,Oh,Kim,2,2.61,2.03,,
16565,Futures 2023,Bai,Yang,2,1.05,7.25,,
16566,Futures 2023,Vankan,Cubelic,2,1.75,1.85,,
16567,Futures 2023,Pecak,Simonsson,2,1.82,1.81,,
16568,Futures 2023,Gola,Quayle,2,1.20,3.60,,
16569,Futures 2023,Larwig,Bladelius,2,2.40,1.47,,
16570,Futures 2023,Lane,Katic,2,1.02,9.50,,
16571,Futures 2023,Minasyan,Kremenchutskyi,2,1.69,1.98,,
16572,Futures 2023,Oplustil,Kodancha,2,1.34,2.82,,
16573,Futures 2023,Mingzhou,Leung,2,1.33,2.80,,
16574,Futures 2023,Rita,Cortegiani,2,2.70,1.35,,
16575,Futures 2023,Gandolfi,Alkaya,2,2.50,1.40,,
16576,Futures 2023,Morolli,Cataldi,2,2.05,1.60,,
16577,Futures 2023,Benzal,Helpferer,2,1.03,7.50,,
16578,Futures 2023,Trochu,Formella,2,1.05,7.25,,
16579,Futures 2023,Vasa,Saura,2,1.21,3.65,,
16580,Futures 2023,Rivet,Andrianaly,2,1.10,5.25,,
16581,Futures 2023,Falcao,Stepanian,2,1.07,6.00,,
16582,Futures 2023,Portugal,Sakellaridis,2,1.60,2.05,,
16583,Futures 2023,Vaise,Altur,2,1.50,2.30,,
16584,Futures 2023,Perez,Garcia,2,4.00,1.17,,
16585,Futures 2023,Khosla,Nusdeo,2,2.20,1.55,,
16586,Futures 2023,Hernandez,Herrero,2,1.40,2.50,,
16587,Futures 2023,Zusman,Malirz,2,1.25,3.30,,
16588,Futures 2023,Pampanin,D'Agostino,2,1.90,1.70,,
16589,Futures 2023,Ferrari,Valle,2,1.45,2.40,422.0,
16590,Futures 2023,Yue,Duan,2,1.19,4.00,,
16591,Futures 2023,Jin,Jiang,2,1.00,17.00,,
16592,Futures 2023,Mehrotra,Sorensen,2,1.47,2.53,,
16593,Futures 2023,Alimli,Dhaliwal,2,1.00,13.25,,
16594,Futures 2023,Lapalu,Kuehne,2,1.38,2.68,,
16595,Futures 2023,Yin,Yong,2,1.45,2.45,,
16596,Futures 2023,Gaal,Wallner,2,2.50,1.40,,
16597,Futures 2023,Paty,Jeran,2,1.33,2.80,,
16598,Futures 2023,Simundza,Talic,2,1.80,1.80,,
16599,Futures 2023,Goldsteiner,Mikovic,2,1.70,1.99,,
16600,Futures 2023,Giacomini,Miklavcic,2,1.80,1.80,,
16601,Futures 2023,Dimic,Podorozhnyi,2,1.33,2.80,,
16602,Futures 2023,Kellovsky,Smoliner,2,1.10,5.00,,
16603,Futures 2023,Heger,Quirijns,2,1.15,4.27,,
16604,Futures 2023,Stepanov,Protic,2,1.18,4.00,,
16605,Futures 2023,Yu,Ng,2,1.64,2.07,,
16606,Futures 2023,Kim,Chen,1,1.20,3.60,,
16607,Futures 2023,Sornlaksup,Chaiyarin,2,1.16,4.24,,
16608,Futures 2023,Maruf,Dustov,2,1.09,5.75,,
16609,Futures 2023,Park,Park,2,2.17,1.66,,
16610,Futures 2023,Kim,Sim,2,1.10,5.25,,
16611,Futures 2023,Van,Srirat,1,1.13,4.57,,
16612,Futures 2023,Phung,Jaisinghani,2,1.35,2.82,,
16613,Futures 2023,Southcombe,Nima,2,1.27,3.10,,
16614,Futures 2023,Crowther,Duhan,2,1.80,1.84,,
16615,Futures 2023,Congcar,Phunsawat,2,1.19,3.93,,
16616,Futures 2023,Oh,Han,2,1.02,9.50,,
16617,Futures 2023,Isarow,Javia,2,1.21,3.68,,
16618,Futures 2023,Leong,Bayldon,2,1.15,4.29,,
16619,Futures 2023,Yang,Sakthivel,2,2.20,1.56,,
16620,Futures 2023,Aitkulov,Savelev,2,1.40,2.96,,
16621,Futures 2023,Shanmugam,Naumovski,2,1.16,4.24,,
16622,Futures 2023,Bustiman,Simhadri,2,1.10,5.25,,
16623,Futures 2023,Lee,Bai,2,1.23,3.50,,
16624,Futures 2023,Trismuwantara,Padgham,2,2.97,1.32,,
16625,Futures 2023,Wibowo,Moceanu,2,2.12,1.60,,
16626,Futures 2023,Xu,Kahsay,2,1.34,2.85,,
16627,Futures 2023,Na,Kim,2,2.20,1.56,,
16628,Futures 2023,Lee,Kim,2,1.30,3.20,,
16629,Futures 2023,Lee,Kang,1,2.38,1.47,,
16630,Futures 2023,Lee,Hwang,2,1.04,8.25,,
16631,Futures 2023,Kim,Han,2,1.56,2.20,,
16632,Futures 2023,Hyun,Lee,2,1.77,1.88,,
16633,Futures 2023,Kumaran,Vujic,2,1.64,2.07,,
16634,Futures 2023,Fu,Woerndle,2,1.35,2.78,,
16635,Futures 2023,Bhatnagar,Takada,2,1.21,3.68,,
16636,Futures 2023,Taguchi,Sootinun-Opart,2,1.15,4.34,,
16637,Futures 2023,Lorusso,Jovanovski,2,1.16,4.24,,
16638,Futures 2023,Wattanakul,Charoenphon,2,2.07,1.64,,
16639,Futures 2023,Fields,Chen,2,1.27,3.13,,
16640,Futures 2023,Tajima,Kim,2,1.23,3.43,,
16641,Futures 2023,Chen,Jin,2,2.76,1.36,,
16642,Futures 2023,Park,Cho,1,1.80,1.85,,
16643,Futures 2023,Kim,Chang,1,1.61,2.15,,
16644,Futures 2023,Novakovic,Agostini,2,1.56,2.25,,
16645,Lyon challenger,Janvier,Vanshelboim,2,1.51,2.42,354.0,
16646,Lyon challenger,Bourgue,Hemery,1,1.60,2.20,277.0,292.0
16647,Lyon challenger,Paris,Tabur,2,5.26,1.13,,370.0
16648,Lyon challenger,Guinard,Kravchenko,2,1.64,2.13,394.0,
16649,Lyon challenger,Marie,Garcian,2,1.10,6.02,,
16650,Lyon challenger,Novak,Domingues,2,1.19,4.20,144.0,418.0
16651,Nottingham challenger,De,Shelbayh,2,1.87,1.84,,231.0
16652,Nottingham challenger,Svajda,Mochizuki,2,1.57,2.28,224.0,248.0
16653,Nottingham challenger,Michelsen,Lokoli,2,1.64,2.14,227.0,186.0
16654,Nottingham challenger,Cazaux,Cox,2,1.56,2.28,190.0,379.0
16655,Nottingham challenger,Noguchi,Tu,2,2.45,1.49,406.0,332.0
16656,Nottingham challenger,Shang,Parker,2,1.36,2.95,153.0,
16657,Palmas del Mar challenger,Zhu,Rybakov,2,1.99,1.74,361.0,293.0
16658,Palmas del Mar challenger,Tomic,Kirchheimer,2,1.44,2.60,,419.0
16659,Palmas del Mar challenger,Zheng,Rodrigues,2,1.53,2.36,,
16660,Palmas del Mar challenger,Chappell,Hallquist,2,1.16,4.63,385.0,
16661,Palmas del Mar challenger,Sinclair,Uesugi,2,1.27,3.49,431.0,
16662,Palmas del Mar challenger,Heide,Copil,2,1.91,1.81,,264.0
16663,Palmas del Mar challenger,Tomic,Young,2,1.42,2.75,,
16664,Palmas del Mar challenger,Rodrigues,Boitan,2,2.61,1.44,,
16665,Perugia challenger,Olivo,Napolitano,2,1.62,2.17,298.0,
16666,Perugia challenger,Weis,Lopez,2,2.00,1.73,338.0,172.0
16667,Perugia challenger,Roca,Forti,2,1.79,1.90,,
16668,Perugia challenger,Popko,Serdarusic,2,2.85,1.37,317.0,296.0
16669,Perugia challenger,Arnaboldi,Travaglia,2,3.38,1.28,343.0,228.0
16670,Perugia challenger,Arnaboldi,Travaglia,2,3.38,1.28,432.0,228.0
16671,Perugia challenger,Fatic,Martineau,2,1.51,2.41,269.0,371.0
16672,Stuttgart,Paul,Bonzi,2,1.37,3.12,23.0,54.0
16673,Stuttgart,Wu,Kyrgios,2,3.42,1.32,51.0,17.0
16674,Stuttgart,Fucsovics,Shapovalov,2,2.01,1.80,53.0,36.0
16675,Stuttgart,Struff,Zhang,2,1.43,2.84,,123.0
16676,Stuttgart,O'Connell,Altmaier,2,1.72,2.12,,72.0
16677,Stuttgart,Karatsev,Moutet,2,1.70,2.16,59.0,66.0
16678,Stuttgart,Barrere,Otte,2,2.17,1.69,73.0,141.0
16679,Hertogenbosch,Djere,Berankis,2,2.06,1.77,67.0,129.0
16680,Hertogenbosch,Mannarino,Fils,2,1.68,2.19,93.0,44.0
16681,Hertogenbosch,McDonald,Ivashka,2,2.28,1.64,,82.0
16682,Hertogenbosch,Popyrin,Rinderknech,2,1.70,2.17,95.0,81.0
16683,Hertogenbosch,Griekspoor,Ymer,2,1.60,2.35,47.0,61.0
16684,Hertogenbosch,Griekspoor,Ymer,2,1.60,2.35,47.0,158.0
16685,Hertogenbosch,Ruusuvuori,Nakashima,2,2.11,1.73,32.0,46.0
16686,Hertogenbosch,Thompson,Mpetshi,2,1.23,4.25,85.0,
16687,Hertogenbosch,Bublik,Goffin,2,1.76,2.08,94.0,62.0
16688,Nottingham challenger,Svajda,Kokkinakis,2,3.56,1.27,224.0,48.0
16689,Nottingham challenger,Peniston,Bellucci,2,1.25,3.64,286.0,306.0
16690,Nottingham challenger,Loffhagen,Virtanen,2,3.91,1.23,,178.0
16691,Nottingham challenger,Grenier,Choinski,2,1.64,2.18,217.0,197.0
16692,Nottingham challenger,Diallo,Couacaud,2,1.45,2.63,151.0,205.0
16693,Nottingham challenger,Murray,De,2,1.13,5.51,25.0,
16694,Nottingham challenger,Michelsen,Vukic,2,2.09,1.69,227.0,113.0
16695,Nottingham challenger,Fery,Johnson,2,1.95,1.79,,176.0
16696,Nottingham challenger,Cazaux,Hsu,2,1.36,3.00,190.0,
16697,Nottingham challenger,Borges,Chung,2,1.22,4.01,74.0,316.0
16698,Nottingham challenger,Broady,Noguchi,2,1.22,3.97,140.0,406.0
16699,Nottingham challenger,Shang,Lestienne,2,2.10,1.69,153.0,101.0
16700,Nottingham challenger,Yunchaokete,Hong,2,1.50,2.47,200.0,
